Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
1052,10/2/2012 19:01,10/2/2012 19:19,31116,California St & Florida Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00273,Member,2012
435,10/2/2012 19:02,10/2/2012 19:09,31237,25th St & Pennsylvania Ave NW,31204,20th & E St NW,W20921,Casual,2012
274,10/2/2012 19:04,10/2/2012 19:09,31205,21st & I St NW,31213,17th & K St NW,W20886,Member,2012
1256,10/2/2012 19:08,10/2/2012 19:29,31242,18th St & Pennsylvania Ave NW,31616,3rd & H St NE,W00227,Member,2012
719,10/2/2012 19:17,10/2/2012 19:29,31207,Georgia Ave and Fairmont St NW,31228,8th & H St NW,W01112,Member,2012
994,10/2/2012 19:19,10/2/2012 19:36,31242,18th St & Pennsylvania Ave NW,31116,California St & Florida Ave NW,W00937,Member,2012
724,10/2/2012 19:26,10/2/2012 19:38,31110,20th St & Florida Ave NW,31201,15th & P St NW,W00153,Member,2012
1144,10/2/2012 19:27,10/2/2012 19:46,31206,19th & E Street NW,31628,1st & K St SE,W00209,Member,2012
1093,10/2/2012 20:17,10/2/2012 20:35,31604,3rd & H St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20099,Member,2012
2239,10/2/2012 20:27,10/2/2012 21:05,31256,10th & E St NW,31036,George Mason Dr & Wilson Blvd,W00469,Member,2012
331,10/2/2012 20:32,10/2/2012 20:37,31224,19th & L St NW,31255,24th & N St NW,W00267,Member,2012
1166,10/2/2012 20:36,10/2/2012 20:55,31244,4th & E St SW,31624,North Capitol St & F St NW,W00283,Member,2012
383,10/2/2012 20:38,10/2/2012 20:44,31103,16th & Harvard St NW,31102,11th & Kenyon St NW,W00925,Member,2012
364,10/2/2012 20:40,10/2/2012 20:46,31108,4th & M St SW,31628,1st & K St SE,W00427,Member,2012
1358,10/2/2012 21:08,10/2/2012 21:31,31234,20th & O St NW / Dupont South,31105,14th & Harvard St NW,W20965,Member,2012
1403,10/2/2012 21:09,10/2/2012 21:32,31200,Massachusetts Ave & Dupont Circle NW,31404,9th & Upshur St NW,W00462,Member,2012
437,10/2/2012 21:09,10/2/2012 21:16,31023,Fairfax Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W00772,Member,2012
878,10/2/2012 21:12,10/2/2012 21:27,31256,10th & E St NW,31618,4th & East Capitol St NE,W00854,Member,2012
1056,10/2/2012 21:21,10/2/2012 21:39,31214,17th & Corcoran St NW,31228,8th & H St NW,W00093,Member,2012
239,10/2/2012 21:22,10/2/2012 21:26,31255,24th & N St NW,31200,Massachusetts Ave & Dupont Circle NW,W01098,Member,2012
614,10/2/2012 21:22,10/2/2012 21:33,31202,14th & R St NW,31603,1st & M St NE,W00401,Member,2012
5999,10/2/2012 21:24,10/2/2012 23:04,31503,Florida Ave & R St NW,31203,14th & Rhode Island Ave NW,W00673,Member,2012
587,10/2/2012 21:52,10/2/2012 22:02,31227,13th St & New York Ave NW,31214,17th & Corcoran St NW,W20055,Member,2012
1347,10/2/2012 22:15,10/2/2012 22:37,31247,Jefferson Dr & 14th St SW,31001,18th & Eads St.,W20875,Member,2012
246,10/2/2012 22:21,10/2/2012 22:25,31115,Columbia Rd & Georgia Ave NW,31602,Park Rd & Holmead Pl NW,W00382,Member,2012
649,10/2/2012 22:31,10/2/2012 22:42,31604,3rd & H St NW,31618,4th & East Capitol St NE,W01370,Member,2012
289,10/2/2012 22:32,10/2/2012 22:36,31625,3rd & G St SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01296,Member,2012
429,10/2/2012 22:43,10/2/2012 22:50,31224,19th & L St NW,31221,18th & M St NW,W20881,Member,2012
888,10/2/2012 23:38,10/2/2012 23:52,31228,8th & H St NW,31207,Georgia Ave and Fairmont St NW,W00857,Member,2012
665,10/2/2012 23:40,10/2/2012 23:51,31253,19th & K St NW,31245,7th & R St NW / Shaw Library,W00695,Casual,2012
592,10/3/2012 0:13,10/3/2012 0:23,31605,3rd & D St SE,31617,Bladensburg Rd & Benning Rd NE,W20003,Member,2012
1388,10/3/2012 0:26,10/3/2012 0:49,31220,US Dept of State / Virginia Ave & 21st St NW,31108,4th & M St SW,W00142,Member,2012
310,10/3/2012 6:09,10/3/2012 6:14,31229,New Hampshire Ave & T St NW,31213,17th & K St NW,W01096,Member,2012
366,10/3/2012 6:37,10/3/2012 6:43,31231,14th & D St NW / Ronald Reagan Building,31206,19th & E Street NW,W00796,Member,2012
664,10/3/2012 6:39,10/3/2012 6:50,31803,Good Hope Rd & 14th St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01155,Member,2012
354,10/3/2012 6:41,10/3/2012 6:47,31619,Lincoln Park / 13th & East Capitol St NE ,31623,Columbus Circle / Union Station,W01371,Casual,2012
283,10/3/2012 7:00,10/3/2012 7:04,31233,17th & K St NW / Farragut Square,31250,20th & L St NW,W00735,Member,2012
253,10/3/2012 7:09,10/3/2012 7:13,31101,14th & V St NW,31202,14th & R St NW,W00948,Casual,2012
567,10/3/2012 7:13,10/3/2012 7:22,31229,New Hampshire Ave & T St NW,31238,14th & G St NW,W00505,Member,2012
1299,10/3/2012 7:14,10/3/2012 7:36,31506,1st & Rhode Island Ave NW,31602,Park Rd & Holmead Pl NW,W00153,Member,2012
593,10/3/2012 7:19,10/3/2012 7:28,31104,Adams Mill & Columbia Rd NW,31224,19th & L St NW,W00081,Member,2012
1432,10/3/2012 7:36,10/3/2012 8:00,31620,5th & F St NW,31007,Crystal City Metro / 18th & Bell St,W20929,Member,2012
687,10/3/2012 7:41,10/3/2012 7:52,31241,Thomas Circle,31116,California St & Florida Ave NW,W00774,Member,2012
381,10/3/2012 7:41,10/3/2012 7:48,31104,Adams Mill & Columbia Rd NW,31102,11th & Kenyon St NW,W01132,Member,2012
1639,10/3/2012 7:45,10/3/2012 8:12,31618,4th & East Capitol St NE,31237,25th St & Pennsylvania Ave NW,W00810,Member,2012
568,10/3/2012 7:47,10/3/2012 7:57,31116,California St & Florida Ave NW,31204,20th & E St NW,W00782,Member,2012
245,10/3/2012 7:47,10/3/2012 7:51,31241,Thomas Circle,31239,Rhode Island & Connecticut Ave NW,W01403,Member,2012
1487,10/3/2012 7:54,10/3/2012 8:19,31626,15th St & Massachusetts Ave SE,31233,17th & K St NW / Farragut Square,W00269,Member,2012
873,10/3/2012 7:57,10/3/2012 8:11,31404,9th & Upshur St NW,31110,20th St & Florida Ave NW,W00931,Member,2012
490,10/3/2012 8:02,10/3/2012 8:10,31307,3000 Connecticut Ave NW / National Zoo,31200,Massachusetts Ave & Dupont Circle NW,W20160,Member,2012
601,10/3/2012 8:02,10/3/2012 8:12,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00202,Member,2012
361,10/3/2012 8:10,10/3/2012 8:16,31214,17th & Corcoran St NW,31213,17th & K St NW,W00179,Member,2012
379,10/3/2012 8:12,10/3/2012 8:18,31623,Columbus Circle / Union Station,31228,8th & H St NW,W00988,Member,2012
784,10/3/2012 8:15,10/3/2012 8:28,31109,7th & T St NW,31238,14th & G St NW,W00435,Member,2012
767,10/3/2012 8:19,10/3/2012 8:32,31111,10th & U St NW,31232,7th & F St NW / National Portrait Gallery,W00745,Member,2012
589,10/3/2012 8:19,10/3/2012 8:29,31102,11th & Kenyon St NW,31110,20th St & Florida Ave NW,W01116,Member,2012
236,10/3/2012 8:23,10/3/2012 8:27,31203,14th & Rhode Island Ave NW,31254,15th & K St NW,W00074,Member,2012
602,10/3/2012 8:23,10/3/2012 8:33,31223,Convention Center / 7th & M St NW,31624,North Capitol St & F St NW,W20065,Casual,2012
611,10/3/2012 8:28,10/3/2012 8:38,31234,20th & O St NW / Dupont South,31235,19th St & Constitution Ave NW,W01098,Member,2012
740,10/3/2012 8:32,10/3/2012 8:45,31239,Rhode Island & Connecticut Ave NW,31624,North Capitol St & F St NW,W20037,Member,2012
1053,10/3/2012 8:45,10/3/2012 9:03,31111,10th & U St NW,31205,21st & I St NW,W00017,Member,2012
391,10/3/2012 8:48,10/3/2012 8:55,31200,Massachusetts Ave & Dupont Circle NW,31253,19th & K St NW,W00465,Member,2012
435,10/3/2012 8:48,10/3/2012 8:56,31233,17th & K St NW / Farragut Square,31214,17th & Corcoran St NW,W01163,Member,2012
604,10/3/2012 8:51,10/3/2012 9:01,31244,4th & E St SW,31624,North Capitol St & F St NW,W01266,Member,2012
435,10/3/2012 8:57,10/3/2012 9:05,31252,21st St & Pennsylvania Ave NW,31230,Metro Center / 12th & G St NW,W00651,Member,2012
176,10/3/2012 9:25,10/3/2012 9:28,31108,4th & M St SW,31244,4th & E St SW,W00311,Member,2012
900,10/3/2012 9:28,10/3/2012 9:43,31601,19th & East Capitol St SE,31209,1st & N St  SE,W01395,Member,2012
1752,10/3/2012 9:35,10/3/2012 10:04,31502,John McCormack Dr & Michigan Ave NE,31222,New York Ave & 15th St NW,W20927,Member,2012
436,10/3/2012 9:37,10/3/2012 9:44,31257,22nd & I St NW / Foggy Bottom,31222,New York Ave & 15th St NW,W20057,Member,2012
497,10/3/2012 9:40,10/3/2012 9:48,31619,Lincoln Park / 13th & East Capitol St NE ,31624,North Capitol St & F St NW,W01188,Member,2012
451,10/3/2012 9:46,10/3/2012 9:53,31618,4th & East Capitol St NE,31243,4th & C St SW,W01269,Member,2012
337,10/3/2012 9:54,10/3/2012 9:59,31602,Park Rd & Holmead Pl NW,31103,16th & Harvard St NW,W01138,Member,2012
780,10/3/2012 10:33,10/3/2012 10:46,31103,16th & Harvard St NW,31234,20th & O St NW / Dupont South,W01138,Member,2012
607,10/3/2012 10:43,10/3/2012 10:53,31038,Glebe Rd & 11th St N,31022,Clarendon Metro / Wilson Blvd & N Highland St,W20893,Member,2012
523,10/3/2012 11:09,10/3/2012 11:18,31222,New York Ave & 15th St NW,31228,8th & H St NW,W20001,Casual,2012
1150,10/3/2012 11:40,10/3/2012 11:59,31215,Georgetown Harbor / 30th St NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20088,Casual,2012
1686,10/3/2012 11:43,10/3/2012 12:12,31236,37th & O St NW / Georgetown University,31200,Massachusetts Ave & Dupont Circle NW,W01375,Casual,2012
206,10/3/2012 12:24,10/3/2012 12:27,31231,14th & D St NW / Ronald Reagan Building,31230,Metro Center / 12th & G St NW,W00303,Member,2012
513,10/3/2012 12:38,10/3/2012 12:47,31212,21st & M St NW,31216,14th St & New York Ave NW,W00673,Member,2012
413,10/3/2012 12:38,10/3/2012 12:45,31227,13th St & New York Ave NW,31241,Thomas Circle,W00592,Member,2012
223,10/3/2012 12:42,10/3/2012 12:46,31204,20th & E St NW,31252,21st St & Pennsylvania Ave NW,W00662,Member,2012
523,10/3/2012 12:49,10/3/2012 12:58,31239,Rhode Island & Connecticut Ave NW,31116,California St & Florida Ave NW,W20898,Member,2012
472,10/3/2012 13:18,10/3/2012 13:26,31255,24th & N St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W00096,Member,2012
362,10/3/2012 13:24,10/3/2012 13:30,31203,14th & Rhode Island Ave NW,31213,17th & K St NW,W20058,Member,2012
2537,10/3/2012 13:31,10/3/2012 14:13,31251,12th & L St NW,31618,4th & East Capitol St NE,W00399,Casual,2012
541,10/3/2012 13:34,10/3/2012 13:43,31218,L'Enfant Plaza / 7th & C St SW,31230,Metro Center / 12th & G St NW,W01381,Member,2012
249,10/3/2012 13:50,10/3/2012 13:54,31214,17th & Corcoran St NW,31200,Massachusetts Ave & Dupont Circle NW,W00040,Member,2012
508,10/3/2012 14:00,10/3/2012 14:08,31241,Thomas Circle,31200,Massachusetts Ave & Dupont Circle NW,W01210,Member,2012
375,10/3/2012 14:02,10/3/2012 14:08,31224,19th & L St NW,31241,Thomas Circle,W00861,Member,2012
233,10/3/2012 14:03,10/3/2012 14:06,31216,14th St & New York Ave NW,31228,8th & H St NW,W00738,Member,2012
1262,10/3/2012 14:13,10/3/2012 14:34,31252,21st St & Pennsylvania Ave NW,31620,5th & F St NW,W01169,Casual,2012
269,10/3/2012 14:27,10/3/2012 14:31,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31618,4th & East Capitol St NE,W20163,Member,2012
688,10/3/2012 14:29,10/3/2012 14:41,31230,Metro Center / 12th & G St NW,31257,22nd & I St NW / Foggy Bottom,W01171,Member,2012
494,10/3/2012 14:31,10/3/2012 14:39,31224,19th & L St NW,31230,Metro Center / 12th & G St NW,W00010,Member,2012
1590,10/3/2012 14:54,10/3/2012 15:20,31244,4th & E St SW,31110,20th St & Florida Ave NW,W00155,Casual,2012
1027,10/3/2012 15:07,10/3/2012 15:24,31246,M St & Pennsylvania Ave NW,31251,12th & L St NW,W01389,Casual,2012
585,10/3/2012 15:11,10/3/2012 15:21,31301,Ward Circle / American University,31300,Van Ness Metro / UDC,W00704,Member,2012
587,10/3/2012 15:21,10/3/2012 15:31,31208,M St & New Jersey Ave SE,31218,L'Enfant Plaza / 7th & C St SW,W20941,Member,2012
471,10/3/2012 15:27,10/3/2012 15:35,31209,1st & N St  SE,31628,1st & K St SE,W01302,Member,2012
284,10/3/2012 15:41,10/3/2012 15:46,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31301,Ward Circle / American University,W01143,Member,2012
408,10/3/2012 15:43,10/3/2012 15:50,31251,12th & L St NW,31213,17th & K St NW,W00923,Member,2012
479,10/3/2012 15:48,10/3/2012 15:56,31107,Lamont & Mt Pleasant NW,31102,11th & Kenyon St NW,W01323,Member,2012
998,10/3/2012 15:51,10/3/2012 16:07,31220,US Dept of State / Virginia Ave & 21st St NW,31229,New Hampshire Ave & T St NW,W00416,Member,2012
248,10/3/2012 15:51,10/3/2012 15:55,31234,20th & O St NW / Dupont South,31100,19th St & Pennsylvania Ave NW,W00248,Member,2012
311,10/3/2012 15:51,10/3/2012 15:57,31256,10th & E St NW,31227,13th St & New York Ave NW,W00995,Member,2012
1561,10/3/2012 15:53,10/3/2012 16:19,31243,4th & C St SW,31235,19th St & Constitution Ave NW,W00606,Casual,2012
782,10/3/2012 15:54,10/3/2012 16:07,31209,1st & N St  SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01189,Member,2012
461,10/3/2012 15:58,10/3/2012 16:06,31116,California St & Florida Ave NW,31103,16th & Harvard St NW,W01447,Member,2012
202,10/3/2012 16:00,10/3/2012 16:03,31102,11th & Kenyon St NW,31602,Park Rd & Holmead Pl NW,W01323,Member,2012
181,10/3/2012 16:00,10/3/2012 16:03,31621,4th & D St NW / Judiciary Square,31624,North Capitol St & F St NW,W20011,Member,2012
503,10/3/2012 16:04,10/3/2012 16:12,31105,14th & Harvard St NW,31201,15th & P St NW,W00634,Casual,2012
535,10/3/2012 16:12,10/3/2012 16:21,31234,20th & O St NW / Dupont South,31225,C & O Canal & Wisconsin Ave NW,W01293,Member,2012
328,10/3/2012 16:13,10/3/2012 16:18,31626,15th St & Massachusetts Ave SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01246,Member,2012
522,10/3/2012 16:20,10/3/2012 16:29,31230,Metro Center / 12th & G St NW,31603,1st & M St NE,W01381,Member,2012
971,10/3/2012 16:45,10/3/2012 17:01,31109,7th & T St NW,31234,20th & O St NW / Dupont South,W00093,Member,2012
295,10/3/2012 16:47,10/3/2012 16:52,31624,North Capitol St & F St NW,31600,5th & K St NW,W00302,Member,2012
871,10/3/2012 16:52,10/3/2012 17:06,31625,3rd & G St SE,31615,6th & H St NE,W20111,Member,2012
361,10/3/2012 16:52,10/3/2012 16:58,31220,US Dept of State / Virginia Ave & 21st St NW,31252,21st St & Pennsylvania Ave NW,W01093,Member,2012
1459,10/3/2012 17:10,10/3/2012 17:35,31031,15th & N Scott St,31203,14th & Rhode Island Ave NW,W20890,Member,2012
901,10/3/2012 17:15,10/3/2012 17:30,31217,USDA / 12th & Independence Ave SW,31614,11th & H St NE,W00417,Member,2012
396,10/3/2012 17:18,10/3/2012 17:24,31254,15th & K St NW,31100,19th St & Pennsylvania Ave NW,W00395,Member,2012
607,10/3/2012 17:19,10/3/2012 17:29,31621,4th & D St NW / Judiciary Square,31223,Convention Center / 7th & M St NW,W00929,Member,2012
675,10/3/2012 17:21,10/3/2012 17:32,31504,10th & Monroe St NE,31506,1st & Rhode Island Ave NW,W00178,Member,2012
916,10/3/2012 17:27,10/3/2012 17:42,31231,14th & D St NW / Ronald Reagan Building,31110,20th St & Florida Ave NW,W20927,Member,2012
697,10/3/2012 17:31,10/3/2012 17:43,31235,19th St & Constitution Ave NW,31251,12th & L St NW,W00164,Member,2012
974,10/3/2012 17:31,10/3/2012 17:48,31620,5th & F St NW,31619,Lincoln Park / 13th & East Capitol St NE ,W00662,Member,2012
524,10/3/2012 17:34,10/3/2012 17:42,31212,21st & M St NW,31110,20th St & Florida Ave NW,W00208,Member,2012
818,10/3/2012 17:40,10/3/2012 17:53,31108,4th & M St SW,31625,3rd & G St SE,W20926,Member,2012
238,10/3/2012 17:45,10/3/2012 17:49,31238,14th & G St NW,31219,10th St & Constitution Ave NW,W01153,Member,2012
1666,10/3/2012 17:45,10/3/2012 18:13,31201,15th & P St NW,31619,Lincoln Park / 13th & East Capitol St NE ,W00671,Member,2012
1207,10/3/2012 17:47,10/3/2012 18:07,31100,19th St & Pennsylvania Ave NW,31604,3rd & H St NW,W00893,Member,2012
992,10/3/2012 17:52,10/3/2012 18:08,31503,Florida Ave & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W00617,Member,2012
1711,10/3/2012 17:54,10/3/2012 18:22,31225,C & O Canal & Wisconsin Ave NW,31247,Jefferson Dr & 14th St SW,W00624,Member,2012
1270,10/3/2012 17:54,10/3/2012 18:16,31229,New Hampshire Ave & T St NW,31236,37th & O St NW / Georgetown University,W00580,Member,2012
507,10/3/2012 17:54,10/3/2012 18:03,31105,14th & Harvard St NW,31202,14th & R St NW,W20146,Member,2012
1117,10/3/2012 17:58,10/3/2012 18:16,31113,Columbia Rd & Belmont St NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00911,Member,2012
634,10/3/2012 18:05,10/3/2012 18:16,31202,14th & R St NW,31253,19th & K St NW,W20146,Member,2012
626,10/3/2012 18:07,10/3/2012 18:17,31624,North Capitol St & F St NW,31244,4th & E St SW,W00863,Member,2012
1106,10/3/2012 18:07,10/3/2012 18:25,31237,25th St & Pennsylvania Ave NW,31612,D St & Maryland Ave NE,W01021,Member,2012
1125,10/3/2012 18:10,10/3/2012 18:28,31014,Lynn & 19th St North,31200,Massachusetts Ave & Dupont Circle NW,W01330,Member,2012
336,10/3/2012 18:11,10/3/2012 18:16,31044,King St & Patrick St,31048,King St Metro South,W01318,Member,2012
253,10/3/2012 18:13,10/3/2012 18:17,31230,Metro Center / 12th & G St NW,31230,Metro Center / 12th & G St NW,W00045,Member,2012
765,10/3/2012 18:17,10/3/2012 18:29,31231,14th & D St NW / Ronald Reagan Building,31234,20th & O St NW / Dupont South,W01233,Member,2012
1415,10/3/2012 18:24,10/3/2012 18:48,31021,Clarendon Blvd & N Fillmore St,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00407,Member,2012
260,10/3/2012 18:40,10/3/2012 18:45,31216,14th St & New York Ave NW,31228,8th & H St NW,W00282,Member,2012
409,10/3/2012 18:42,10/3/2012 18:49,31223,Convention Center / 7th & M St NW,31503,Florida Ave & R St NW,W01377,Member,2012
219,10/3/2012 18:42,10/3/2012 18:46,31115,Columbia Rd & Georgia Ave NW,31105,14th & Harvard St NW,W00459,Member,2012
456,10/3/2012 18:45,10/3/2012 18:53,31619,Lincoln Park / 13th & East Capitol St NE ,31623,Columbus Circle / Union Station,W00081,Member,2012
422,10/3/2012 18:46,10/3/2012 18:53,31618,4th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01187,Member,2012
1323,10/3/2012 18:47,10/3/2012 19:09,31212,21st & M St NW,31602,Park Rd & Holmead Pl NW,W00616,Member,2012
609,10/3/2012 18:51,10/3/2012 19:01,31608,8th & Eye St SE / Barracks Row,31612,D St & Maryland Ave NE,W00803,Member,2012
1559,10/3/2012 18:55,10/3/2012 19:21,31200,Massachusetts Ave & Dupont Circle NW,31615,6th & H St NE,W00168,Member,2012
1440,10/3/2012 19:00,10/3/2012 19:25,31232,7th & F St NW / National Portrait Gallery,31107,Lamont & Mt Pleasant NW,W20191,Member,2012
202,10/3/2012 19:07,10/3/2012 19:11,31107,Lamont & Mt Pleasant NW,31103,16th & Harvard St NW,W01102,Member,2012
1878,10/3/2012 19:15,10/3/2012 19:47,31220,US Dept of State / Virginia Ave & 21st St NW,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,W01257,Member,2012
1711,10/3/2012 19:16,10/3/2012 19:44,31625,3rd & G St SE,31612,D St & Maryland Ave NE,W20042,Member,2012
1660,10/3/2012 19:18,10/3/2012 19:45,31222,New York Ave & 15th St NW,31606,Potomac & Pennsylvania Ave SE,W00374,Member,2012
847,10/3/2012 19:21,10/3/2012 19:35,31108,4th & M St SW,31612,D St & Maryland Ave NE,W01279,Member,2012
694,10/3/2012 19:22,10/3/2012 19:34,31223,Convention Center / 7th & M St NW,31503,Florida Ave & R St NW,W00430,Member,2012
911,10/3/2012 19:25,10/3/2012 19:40,31306,39th & Calvert St NW / Stoddert,31200,Massachusetts Ave & Dupont Circle NW,W00243,Member,2012
411,10/3/2012 19:27,10/3/2012 19:34,31612,D St & Maryland Ave NE,31617,Bladensburg Rd & Benning Rd NE,W00803,Member,2012
787,10/3/2012 19:29,10/3/2012 19:42,31615,6th & H St NE,31604,3rd & H St NW,W00201,Member,2012
477,10/3/2012 19:40,10/3/2012 19:48,31203,14th & Rhode Island Ave NW,31223,Convention Center / 7th & M St NW,W01337,Member,2012
287,10/3/2012 19:44,10/3/2012 19:49,31602,Park Rd & Holmead Pl NW,31115,Columbia Rd & Georgia Ave NW,W00844,Member,2012
271,10/3/2012 19:57,10/3/2012 20:02,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W01313,Member,2012
192,10/3/2012 20:06,10/3/2012 20:09,31230,Metro Center / 12th & G St NW,31228,8th & H St NW,W00895,Member,2012
1241,10/3/2012 20:12,10/3/2012 20:33,31228,8th & H St NW,31623,Columbus Circle / Union Station,W01251,Member,2012
207,10/3/2012 20:19,10/3/2012 20:22,31602,Park Rd & Holmead Pl NW,31401,14th St & Spring Rd NW,W01032,Member,2012
522,10/3/2012 20:24,10/3/2012 20:33,31101,14th & V St NW,31103,16th & Harvard St NW,W01468,Member,2012
1028,10/3/2012 20:26,10/3/2012 20:43,31208,M St & New Jersey Ave SE,31626,15th St & Massachusetts Ave SE,W20982,Member,2012
561,10/3/2012 20:28,10/3/2012 20:37,31253,19th & K St NW,31203,14th & Rhode Island Ave NW,W00736,Member,2012
1020,10/3/2012 20:35,10/3/2012 20:52,31223,Convention Center / 7th & M St NW,31105,14th & Harvard St NW,W00599,Member,2012
370,10/3/2012 20:39,10/3/2012 20:45,31004,Aurora Hills Community Ctr/18th & Hayes St,31004,Aurora Hills Community Ctr/18th & Hayes St,W00657,Member,2012
314,10/3/2012 20:39,10/3/2012 20:44,31404,9th & Upshur St NW,31602,Park Rd & Holmead Pl NW,W01083,Member,2012
553,10/3/2012 20:44,10/3/2012 20:54,31200,Massachusetts Ave & Dupont Circle NW,31113,Columbia Rd & Belmont St NW,W01007,Member,2012
